,transaction_id,user_id,trade_datetime,asset,trade_type,trade_amount,fee_amount,fee_asset
2063,tx_002063,user_0175,2022-11-13,ETH,buy,175074.29,70.03,KRW
2064,tx_002064,user_0175,2023-09-18,XRP,sell,95554.37,38.22,KRW
2065,tx_002065,user_0175,2022-12-20,XRP,sell,65563.79,26.23,KRW
2066,tx_002066,user_0175,2024-01-27,ETH,buy,53180.92,21.27,KRW
2067,tx_002067,user_0175,2024-03-02,SOL,buy,114458.08,45.78,KRW
2068,tx_002068,user_0175,2022-12-14,ETH,buy,106172.22,42.47,KRW
2069,tx_002069,user_0175,2023-11-06,SOL,buy,125847.53,50.34,KRW
2070,tx_002070,user_0175,2023-05-09,XRP,sell,71966.33,28.79,KRW
2071,tx_002071,user_0176,2022-01-14,XRP,buy,929427.04,371.77,KRW
2072,tx_002072,user_0176,2023-08-18,XRP,sell,1025678.41,410.27,KRW
2073,tx_002073,user_0176,2023-07-10,SOL,sell,916488.11,366.6,KRW
2074,tx_002074,user_0176,2023-07-23,XRP,sell,1091500.16,436.6,KRW
2075,tx_002075,user_0176,2022-09-24,XRP,buy,1048985.82,419.59,KRW
2076,tx_002076,user_0176,2022-04-30,ETH,sell,889261.82,355.7,KRW
2077,tx_002077,user_0176,2023-08-29,ETH,sell,927909.76,371.16,KRW
2078,tx_002078,user_0176,2023-10-10,XRP,sell,950299.27,380.12,KRW
2079,tx_002079,user_0176,2024-02-02,XRP,sell,1009330.2,403.73,KRW
2080,tx_002080,user_0176,2022-12-27,BTC,buy,596624.27,238.65,KRW
2081,tx_002081,user_0176,2024-01-23,XRP,sell,1107549.21,443.02,KRW
2082,tx_002082,user_0177,2023-08-04,BTC,sell,54689.23,21.88,KRW
2083,tx_002083,user_0177,2022-07-08,BTC,sell,107099.0,42.84,KRW
2084,tx_002084,user_0177,2022-11-17,XRP,sell,176566.34,70.63,KRW
2085,tx_002085,user_0177,2023-11-30,ETH,sell,116854.36,46.74,KRW
2086,tx_002086,user_0177,2023-02-23,XRP,sell,139809.52,55.92,KRW
2087,tx_002087,user_0177,2022-03-18,SOL,buy,114469.15,45.79,KRW
2088,tx_002088,user_0177,2023-10-07,XRP,buy,43512.61,17.41,KRW
2089,tx_002089,user_0177,2023-01-13,BTC,sell,101871.85,40.75,KRW
2090,tx_002090,user_0177,2024-01-22,ETH,sell,103793.08,41.52,KRW
2091,tx_002091,user_0177,2023-10-20,SOL,buy,142607.15,57.04,KRW
2092,tx_002092,user_0177,2024-03-31,ETH,sell,78768.92,31.51,KRW
2093,tx_002093,user_0177,2022-09-29,ETH,sell,191156.08,76.46,KRW
2094,tx_002094,user_0177,2022-09-26,SOL,sell,87382.55,34.95,KRW
2095,tx_002095,user_0177,2024-01-25,XRP,buy,68010.56,27.2,KRW
2096,tx_002096,user_0177,2024-01-10,ETH,buy,21547.9,8.62,KRW
2097,tx_002097,user_0177,2022-09-15,ETH,sell,125510.51,50.2,KRW
2098,tx_002098,user_0177,2023-02-13,SOL,buy,147045.05,58.82,KRW
2099,tx_002099,user_0177,2023-11-25,ETH,sell,138596.46,55.44,KRW
2100,tx_002100,user_0177,2022-03-22,ETH,sell,60992.81,24.4,KRW
2101,tx_002101,user_0177,2022-10-23,XRP,sell,136763.47,54.71,KRW
2102,tx_002102,user_0177,2022-10-15,SOL,sell,114759.65,45.9,KRW
2103,tx_002103,user_0177,2022-04-07,XRP,sell,115619.36,46.25,KRW
2104,tx_002104,user_0177,2023-03-23,BTC,buy,67261.51,26.9,KRW
2105,tx_002105,user_0177,2022-04-26,XRP,sell,74469.58,29.79,KRW
2106,tx_002106,user_0177,2022-11-24,BTC,buy,163192.69,65.28,KRW
2107,tx_002107,user_0178,2023-08-02,ETH,buy,6970137.39,2788.05,KRW
2108,tx_002108,user_0178,2023-07-12,BTC,buy,7259724.62,2903.89,KRW
2109,tx_002109,user_0179,2023-03-30,XRP,sell,99112.67,39.65,KRW
2110,tx_002110,user_0179,2022-10-04,SOL,sell,116237.91,46.5,KRW
2111,tx_002111,user_0179,2023-01-18,XRP,buy,129028.38,51.61,KRW
2112,tx_002112,user_0179,2023-01-17,SOL,sell,115913.28,46.37,KRW
2113,tx_002113,user_0179,2022-01-28,SOL,buy,154779.3,61.91,KRW
2114,tx_002114,user_0179,2023-12-23,SOL,sell,64628.02,25.85,KRW
2115,tx_002115,user_0179,2023-04-29,SOL,sell,210492.78,84.2,KRW
2116,tx_002116,user_0179,2023-03-17,ETH,sell,143422.22,57.37,KRW
2117,tx_002117,user_0179,2024-05-05,XRP,sell,196390.65,78.56,KRW
2118,tx_002118,user_0179,2024-04-24,ETH,sell,91381.25,36.55,KRW
2119,tx_002119,user_0179,2024-05-10,SOL,sell,135736.59,54.29,KRW
2120,tx_002120,user_0180,2022-02-22,ETH,sell,27929.89,11.17,KRW
2121,tx_002121,user_0180,2023-07-01,BTC,buy,77932.06,31.17,KRW
2122,tx_002122,user_0180,2024-01-31,XRP,sell,123154.96,49.26,KRW
2123,tx_002123,user_0180,2023-08-18,SOL,sell,121913.43,48.77,KRW
2124,tx_002124,user_0180,2023-01-14,SOL,buy,53921.5,21.57,KRW
2125,tx_002125,user_0180,2024-04-13,SOL,sell,184256.68,73.7,KRW
2126,tx_002126,user_0180,2022-08-02,BTC,sell,10000.0,4.0,KRW
2127,tx_002127,user_0180,2023-03-13,XRP,sell,58373.96,23.35,KRW
2128,tx_002128,user_0180,2023-01-13,XRP,sell,10234.67,4.09,KRW
2129,tx_002129,user_0180,2022-02-08,ETH,sell,10000.0,4.0,KRW
2130,tx_002130,user_0180,2024-02-24,XRP,sell,95810.85,38.32,KRW
2131,tx_002131,user_0180,2024-03-29,XRP,sell,212701.91,85.08,KRW
2132,tx_002132,user_0180,2024-04-11,XRP,buy,117128.59,46.85,KRW
2133,tx_002133,user_0180,2023-01-03,BTC,sell,52218.09,20.89,KRW
2134,tx_002134,user_0180,2024-01-24,SOL,sell,147658.81,59.06,KRW
2135,tx_002135,user_0181,2023-03-11,XRP,buy,139453.76,55.78,KRW
2136,tx_002136,user_0181,2023-09-08,SOL,buy,54581.1,21.83,KRW
2137,tx_002137,user_0181,2022-06-18,SOL,buy,76175.99,30.47,KRW
2138,tx_002138,user_0181,2024-04-27,XRP,buy,103952.39,41.58,KRW
2139,tx_002139,user_0181,2023-07-15,ETH,buy,85592.2,34.24,KRW
2140,tx_002140,user_0181,2022-03-13,XRP,sell,101099.7,40.44,KRW
2141,tx_002141,user_0181,2024-05-01,BTC,buy,195657.25,78.26,KRW
2142,tx_002142,user_0181,2023-09-18,XRP,buy,52200.1,20.88,KRW
2143,tx_002143,user_0181,2023-11-16,SOL,sell,60356.89,24.14,KRW
2144,tx_002144,user_0181,2024-03-07,ETH,buy,150233.61,60.09,KRW
2145,tx_002145,user_0181,2024-04-12,SOL,sell,180630.19,72.25,KRW
2146,tx_002146,user_0182,2022-03-24,BTC,sell,9150870.48,3660.35,KRW
2147,tx_002147,user_0182,2023-01-26,SOL,sell,9857753.86,3943.1,KRW
2148,tx_002148,user_0182,2024-03-22,XRP,sell,10234303.6,4093.72,KRW
2149,tx_002149,user_0182,2022-09-22,SOL,sell,15335546.31,6134.22,KRW
2150,tx_002150,user_0182,2022-06-04,BTC,buy,11981262.81,4792.51,KRW
2151,tx_002151,user_0183,2022-12-22,BTC,buy,955791.96,382.32,KRW
2152,tx_002152,user_0183,2022-01-16,BTC,buy,988933.31,395.57,KRW
2153,tx_002153,user_0183,2022-04-15,ETH,sell,824711.49,329.88,KRW
2154,tx_002154,user_0183,2023-01-31,ETH,sell,652775.26,261.11,KRW
2155,tx_002155,user_0184,2023-09-20,BTC,sell,10000.0,4.0,KRW
2156,tx_002156,user_0184,2023-02-09,BTC,sell,10000.0,4.0,KRW
2157,tx_002157,user_0184,2024-04-26,XRP,buy,25911.64,10.36,KRW
2158,tx_002158,user_0184,2022-01-26,SOL,buy,55557.02,22.22,KRW
2159,tx_002159,user_0184,2023-11-01,ETH,sell,92012.58,36.81,KRW
2160,tx_002160,user_0184,2023-08-22,XRP,buy,90880.15,36.35,KRW
2161,tx_002161,user_0184,2023-09-03,XRP,sell,201243.45,80.5,KRW
2162,tx_002162,user_0184,2023-02-05,SOL,sell,143950.71,57.58,KRW
2163,tx_002163,user_0184,2022-12-04,XRP,sell,52675.46,21.07,KRW
2164,tx_002164,user_0184,2022-12-17,XRP,buy,105014.49,42.01,KRW
2165,tx_002165,user_0184,2024-05-24,SOL,sell,89302.23,35.72,KRW
2166,tx_002166,user_0184,2022-04-18,BTC,buy,81630.91,32.65,KRW
2167,tx_002167,user_0184,2024-03-31,BTC,sell,169005.8,67.6,KRW
2168,tx_002168,user_0184,2023-08-13,SOL,buy,123254.09,49.3,KRW
2169,tx_002169,user_0184,2022-05-26,ETH,sell,10000.0,4.0,KRW
2170,tx_002170,user_0184,2023-10-15,SOL,sell,56001.78,22.4,KRW
2171,tx_002171,user_0184,2024-05-28,BTC,sell,125586.55,50.23,KRW
2172,tx_002172,user_0184,2022-01-14,ETH,sell,146312.87,58.53,KRW
2173,tx_002173,user_0184,2022-11-10,ETH,buy,80699.87,32.28,KRW
2174,tx_002174,user_0184,2023-08-29,BTC,sell,83534.38,33.41,KRW
2175,tx_002175,user_0184,2022-03-13,ETH,buy,122537.88,49.02,KRW
2176,tx_002176,user_0184,2022-03-07,SOL,sell,67665.29,27.07,KRW
2177,tx_002177,user_0185,2022-10-18,SOL,buy,730826.77,292.33,KRW
2178,tx_002178,user_0185,2023-11-04,ETH,sell,397073.39,158.83,KRW
2179,tx_002179,user_0185,2023-09-04,ETH,sell,796477.24,318.59,KRW
2180,tx_002180,user_0185,2023-09-28,BTC,sell,1016140.13,406.46,KRW
2181,tx_002181,user_0185,2022-09-28,SOL,buy,1138272.7,455.31,KRW
2182,tx_002182,user_0185,2024-03-21,XRP,buy,1016169.2,406.47,KRW
2183,tx_002183,user_0185,2023-10-28,XRP,sell,602121.35,240.85,KRW
2184,tx_002184,user_0185,2024-02-09,BTC,buy,696187.6,278.48,KRW
2185,tx_002185,user_0185,2024-01-15,XRP,buy,1257139.1,502.86,KRW
2186,tx_002186,user_0186,2022-08-19,BTC,buy,1193100.63,477.24,KRW
2187,tx_002187,user_0186,2022-08-14,ETH,buy,1623203.03,649.28,KRW
2188,tx_002188,user_0186,2022-06-18,BTC,sell,1566305.73,626.52,KRW
2189,tx_002189,user_0186,2023-05-19,BTC,sell,655882.85,262.35,KRW
2190,tx_002190,user_0186,2022-02-13,BTC,sell,1503076.9,601.23,KRW
2191,tx_002191,user_0187,2023-09-28,ETH,buy,41833.02,16.73,KRW
2192,tx_002192,user_0187,2023-04-11,SOL,buy,109303.32,43.72,KRW
2193,tx_002193,user_0187,2023-04-06,BTC,buy,153985.12,61.59,KRW
2194,tx_002194,user_0187,2022-09-01,SOL,sell,111917.32,44.77,KRW
2195,tx_002195,user_0187,2023-06-24,ETH,buy,32167.11,12.87,KRW
2196,tx_002196,user_0187,2023-12-20,SOL,buy,12554.9,5.02,KRW
2197,tx_002197,user_0187,2022-08-16,ETH,sell,114090.66,45.64,KRW
2198,tx_002198,user_0187,2024-03-31,BTC,sell,76298.42,30.52,KRW
2199,tx_002199,user_0187,2022-02-12,XRP,sell,145746.17,58.3,KRW
2200,tx_002200,user_0187,2024-02-11,BTC,sell,78368.12,31.35,KRW
2201,tx_002201,user_0187,2022-06-11,ETH,sell,209286.53,83.71,KRW
2202,tx_002202,user_0187,2023-01-11,SOL,buy,10000.0,4.0,KRW
2203,tx_002203,user_0187,2023-12-02,SOL,sell,102599.6,41.04,KRW
2204,tx_002204,user_0187,2022-08-18,XRP,sell,52186.53,20.87,KRW
2205,tx_002205,user_0188,2023-04-18,SOL,sell,78392.72,31.36,KRW
2206,tx_002206,user_0188,2023-06-21,ETH,sell,21852.91,8.74,KRW
2207,tx_002207,user_0188,2023-02-27,BTC,sell,136255.18,54.5,KRW
2208,tx_002208,user_0188,2024-01-04,ETH,sell,65790.0,26.32,KRW
2209,tx_002209,user_0188,2023-09-06,BTC,buy,77797.82,31.12,KRW
2210,tx_002210,user_0188,2023-10-11,XRP,buy,80431.51,32.17,KRW
2211,tx_002211,user_0188,2024-04-19,XRP,sell,98407.29,39.36,KRW
2212,tx_002212,user_0188,2023-07-20,XRP,buy,200474.58,80.19,KRW
2213,tx_002213,user_0188,2022-10-29,SOL,buy,47817.03,19.13,KRW
2214,tx_002214,user_0188,2022-12-05,ETH,buy,143774.68,57.51,KRW
2215,tx_002215,user_0188,2023-01-09,SOL,buy,95921.76,38.37,KRW
2216,tx_002216,user_0188,2024-03-05,SOL,sell,144864.4,57.95,KRW
2217,tx_002217,user_0189,2022-03-10,ETH,buy,142504.31,57.0,KRW
2218,tx_002218,user_0189,2024-05-24,SOL,sell,119687.13,47.87,KRW
2219,tx_002219,user_0189,2022-01-13,ETH,sell,121023.73,48.41,KRW
2220,tx_002220,user_0189,2022-10-25,XRP,sell,121874.6,48.75,KRW
2221,tx_002221,user_0189,2022-01-03,ETH,buy,164812.79,65.93,KRW
2222,tx_002222,user_0189,2024-04-26,ETH,sell,87532.18,35.01,KRW
2223,tx_002223,user_0189,2022-10-06,XRP,sell,182318.28,72.93,KRW
2224,tx_002224,user_0189,2022-04-23,SOL,buy,102723.28,41.09,KRW
2225,tx_002225,user_0189,2023-01-02,SOL,buy,62854.63,25.14,KRW
2226,tx_002226,user_0189,2023-12-29,BTC,buy,115631.02,46.25,KRW
2227,tx_002227,user_0189,2022-03-04,SOL,buy,142751.98,57.1,KRW
2228,tx_002228,user_0189,2022-11-07,BTC,sell,125849.79,50.34,KRW
2229,tx_002229,user_0190,2023-08-04,SOL,buy,56647.84,22.66,KRW
2230,tx_002230,user_0190,2022-08-24,ETH,sell,110782.41,44.31,KRW
2231,tx_002231,user_0190,2022-07-09,SOL,buy,109655.73,43.86,KRW
2232,tx_002232,user_0190,2022-01-30,BTC,sell,141574.94,56.63,KRW
2233,tx_002233,user_0190,2023-10-17,ETH,sell,139904.55,55.96,KRW
2234,tx_002234,user_0190,2024-03-07,SOL,sell,10000.0,4.0,KRW
2235,tx_002235,user_0190,2023-05-14,ETH,buy,60820.75,24.33,KRW
2236,tx_002236,user_0190,2023-02-25,SOL,sell,73861.34,29.54,KRW
2237,tx_002237,user_0190,2022-11-10,XRP,buy,54450.94,21.78,KRW
2238,tx_002238,user_0190,2022-01-23,BTC,sell,74010.64,29.6,KRW
2239,tx_002239,user_0190,2023-01-01,SOL,buy,36415.09,14.57,KRW
2240,tx_002240,user_0190,2024-04-09,XRP,buy,70138.07,28.06,KRW
2241,tx_002241,user_0190,2023-05-18,XRP,sell,110457.18,44.18,KRW
2242,tx_002242,user_0190,2024-03-12,BTC,sell,10000.0,4.0,KRW
2243,tx_002243,user_0190,2023-02-28,XRP,buy,139405.87,55.76,KRW
2244,tx_002244,user_0190,2022-07-05,XRP,sell,106818.27,42.73,KRW
2245,tx_002245,user_0190,2023-01-28,XRP,buy,100290.01,40.12,KRW
2246,tx_002246,user_0190,2023-12-18,SOL,sell,188083.75,75.23,KRW
2247,tx_002247,user_0191,2023-04-10,BTC,sell,1367082.07,546.83,KRW
2248,tx_002248,user_0191,2024-05-16,SOL,buy,1112906.47,445.16,KRW
2249,tx_002249,user_0191,2022-06-28,BTC,buy,852946.45,341.18,KRW
2250,tx_002250,user_0191,2023-11-29,BTC,buy,1128628.38,451.45,KRW
2251,tx_002251,user_0191,2024-01-02,ETH,sell,1231139.08,492.46,KRW
2252,tx_002252,user_0191,2024-05-17,ETH,sell,583040.58,233.22,KRW
2253,tx_002253,user_0191,2023-05-13,BTC,sell,964497.51,385.8,KRW
2254,tx_002254,user_0191,2023-12-06,BTC,sell,602905.13,241.16,KRW
2255,tx_002255,user_0191,2022-12-17,ETH,sell,869229.56,347.69,KRW
2256,tx_002256,user_0191,2023-07-13,ETH,sell,1223041.9,489.22,KRW
2257,tx_002257,user_0191,2022-01-19,XRP,buy,1094837.74,437.94,KRW
2258,tx_002258,user_0191,2023-09-05,BTC,buy,869591.89,347.84,KRW
2259,tx_002259,user_0191,2022-01-28,SOL,sell,1381874.57,552.75,KRW
2260,tx_002260,user_0191,2024-04-11,ETH,buy,931424.56,372.57,KRW
2261,tx_002261,user_0192,2022-09-20,ETH,buy,9996630.52,3998.65,KRW
2262,tx_002262,user_0192,2023-05-27,ETH,sell,9947864.2,3979.15,KRW
2263,tx_002263,user_0193,2023-03-17,SOL,sell,794384.47,317.75,KRW
2264,tx_002264,user_0193,2022-01-28,ETH,sell,907590.54,363.04,KRW
2265,tx_002265,user_0193,2024-05-06,ETH,buy,1583173.31,633.27,KRW
2266,tx_002266,user_0193,2024-04-16,XRP,sell,576208.96,230.48,KRW
2267,tx_002267,user_0193,2022-09-06,XRP,sell,678283.52,271.31,KRW
2268,tx_002268,user_0193,2022-12-23,XRP,sell,1050676.68,420.27,KRW
2269,tx_002269,user_0193,2022-01-24,ETH,buy,604930.91,241.97,KRW
2270,tx_002270,user_0193,2023-12-31,ETH,sell,1298319.33,519.33,KRW
2271,tx_002271,user_0193,2023-12-19,ETH,sell,1278322.72,511.33,KRW
2272,tx_002272,user_0193,2023-12-18,XRP,buy,618716.19,247.49,KRW
2273,tx_002273,user_0193,2022-04-28,BTC,sell,1239708.55,495.88,KRW
2274,tx_002274,user_0193,2022-01-23,XRP,sell,1260789.51,504.32,KRW
2275,tx_002275,user_0194,2024-02-14,SOL,buy,53503.29,21.4,KRW
2276,tx_002276,user_0194,2022-03-25,SOL,buy,106026.55,42.41,KRW
2277,tx_002277,user_0194,2022-02-28,BTC,buy,127774.64,51.11,KRW
2278,tx_002278,user_0194,2022-12-08,BTC,buy,87966.42,35.19,KRW
2279,tx_002279,user_0194,2024-02-15,BTC,buy,57565.19,23.03,KRW
2280,tx_002280,user_0194,2023-10-20,SOL,sell,83403.74,33.36,KRW
2281,tx_002281,user_0194,2022-10-31,XRP,buy,77595.92,31.04,KRW
2282,tx_002282,user_0194,2024-01-27,SOL,sell,91230.84,36.49,KRW
2283,tx_002283,user_0195,2023-01-01,ETH,buy,95235.87,38.09,KRW
2284,tx_002284,user_0195,2023-05-03,ETH,buy,155787.29,62.31,KRW
2285,tx_002285,user_0195,2023-01-05,ETH,buy,59066.83,23.63,KRW
2286,tx_002286,user_0195,2023-02-14,SOL,sell,122172.01,48.87,KRW
2287,tx_002287,user_0195,2024-01-21,XRP,sell,92766.84,37.11,KRW
2288,tx_002288,user_0195,2022-03-23,ETH,sell,102634.12,41.05,KRW
2289,tx_002289,user_0195,2022-03-15,ETH,buy,21325.14,8.53,KRW
2290,tx_002290,user_0195,2022-08-04,ETH,buy,62479.49,24.99,KRW
2291,tx_002291,user_0195,2023-10-01,BTC,sell,10000.0,4.0,KRW
2292,tx_002292,user_0195,2023-08-06,BTC,sell,121807.65,48.72,KRW
2293,tx_002293,user_0195,2024-03-21,ETH,buy,129951.98,51.98,KRW
2294,tx_002294,user_0195,2023-03-17,XRP,buy,96216.45,38.49,KRW
2295,tx_002295,user_0195,2023-06-13,BTC,buy,176877.57,70.75,KRW
2296,tx_002296,user_0196,2022-02-11,SOL,sell,1595111.24,638.04,KRW
2297,tx_002297,user_0196,2023-03-25,BTC,sell,1227153.05,490.86,KRW
2298,tx_002298,user_0196,2024-03-04,BTC,buy,766545.56,306.62,KRW
2299,tx_002299,user_0196,2022-09-30,ETH,sell,1363464.48,545.39,KRW
2300,tx_002300,user_0196,2022-08-01,BTC,buy,703743.11,281.5,KRW
2301,tx_002301,user_0196,2023-10-21,SOL,buy,1222395.95,488.96,KRW
2302,tx_002302,user_0196,2022-03-22,BTC,buy,921127.84,368.45,KRW
2303,tx_002303,user_0196,2023-07-25,SOL,buy,341772.88,136.71,KRW
2304,tx_002304,user_0196,2022-08-28,ETH,buy,588277.08,235.31,KRW
2305,tx_002305,user_0197,2024-04-24,SOL,sell,908310.27,363.32,KRW
2306,tx_002306,user_0197,2022-02-15,XRP,sell,1255652.25,502.26,KRW
2307,tx_002307,user_0197,2023-04-04,XRP,buy,1001473.17,400.59,KRW
2308,tx_002308,user_0198,2022-11-12,ETH,buy,919078.08,367.63,KRW
2309,tx_002309,user_0198,2022-03-11,SOL,sell,780784.97,312.31,KRW
2310,tx_002310,user_0198,2023-06-07,ETH,buy,735411.77,294.16,KRW
2311,tx_002311,user_0198,2023-02-26,XRP,sell,567185.56,226.87,KRW
2312,tx_002312,user_0198,2022-11-04,BTC,buy,857665.9,343.07,KRW
2313,tx_002313,user_0198,2024-02-29,BTC,sell,1095943.49,438.38,KRW
2314,tx_002314,user_0198,2023-03-15,XRP,sell,1099624.44,439.85,KRW
2315,tx_002315,user_0198,2022-07-11,SOL,sell,1193838.9,477.54,KRW
2316,tx_002316,user_0198,2023-05-31,ETH,buy,1018235.61,407.29,KRW
2317,tx_002317,user_0198,2023-03-28,BTC,buy,1577885.76,631.15,KRW
2318,tx_002318,user_0198,2022-10-28,BTC,sell,533905.89,213.56,KRW
2319,tx_002319,user_0198,2023-02-09,XRP,buy,1041712.44,416.68,KRW
2320,tx_002320,user_0199,2022-12-26,BTC,sell,879637.24,351.85,KRW
2321,tx_002321,user_0199,2022-08-10,ETH,sell,1212879.84,485.15,KRW
2322,tx_002322,user_0199,2023-08-15,XRP,buy,1000438.86,400.18,KRW
2323,tx_002323,user_0199,2022-10-24,ETH,buy,797902.94,319.16,KRW
2324,tx_002324,user_0199,2023-04-04,SOL,buy,1133751.66,453.5,KRW
2325,tx_002325,user_0199,2022-04-23,ETH,sell,483322.92,193.33,KRW
2326,tx_002326,user_0199,2022-02-05,XRP,buy,1164421.35,465.77,KRW
2327,tx_002327,user_0200,2023-03-05,SOL,sell,1038810.3,415.52,KRW
2328,tx_002328,user_0200,2023-07-22,SOL,sell,1052184.16,420.87,KRW
2329,tx_002329,user_0200,2022-05-15,SOL,sell,814547.49,325.82,KRW
2330,tx_002330,user_0200,2023-06-06,BTC,buy,1202144.04,480.86,KRW
2331,tx_002331,user_0200,2023-04-28,ETH,sell,847042.65,338.82,KRW
2332,tx_002332,user_0201,2023-08-28,XRP,sell,33093.25,13.24,KRW
2333,tx_002333,user_0201,2022-06-21,XRP,buy,78074.52,31.23,KRW
2334,tx_002334,user_0201,2022-04-30,SOL,buy,78186.85,31.27,KRW
2335,tx_002335,user_0201,2024-01-18,BTC,buy,152405.84,60.96,KRW
2336,tx_002336,user_0201,2024-01-23,ETH,sell,129832.4,51.93,KRW
2337,tx_002337,user_0201,2024-03-20,XRP,sell,153344.73,61.34,KRW
2338,tx_002338,user_0201,2023-09-20,SOL,sell,57975.09,23.19,KRW
2339,tx_002339,user_0201,2024-05-04,SOL,buy,75249.0,30.1,KRW
2340,tx_002340,user_0201,2022-12-23,BTC,buy,86751.07,34.7,KRW
2341,tx_002341,user_0201,2022-07-07,SOL,buy,36147.52,14.46,KRW
2342,tx_002342,user_0201,2023-05-26,ETH,sell,133495.06,53.4,KRW
2343,tx_002343,user_0201,2023-06-06,XRP,sell,212826.12,85.13,KRW
2344,tx_002344,user_0201,2022-02-19,SOL,sell,123822.87,49.53,KRW
2345,tx_002345,user_0201,2022-01-30,ETH,buy,98235.89,39.29,KRW
2346,tx_002346,user_0201,2024-01-18,SOL,buy,54486.15,21.79,KRW
2347,tx_002347,user_0201,2023-06-19,ETH,buy,90099.31,36.04,KRW
2348,tx_002348,user_0201,2022-08-18,XRP,buy,134802.96,53.92,KRW
2349,tx_002349,user_0201,2022-05-08,SOL,buy,16394.86,6.56,KRW
2350,tx_002350,user_0201,2023-06-03,ETH,buy,153219.3,61.29,KRW
2351,tx_002351,user_0201,2023-07-02,SOL,buy,113580.02,45.43,KRW
2352,tx_002352,user_0201,2024-03-20,BTC,sell,105609.29,42.24,KRW
2353,tx_002353,user_0201,2022-11-27,BTC,sell,97878.66,39.15,KRW
2354,tx_002354,user_0202,2023-02-23,ETH,buy,116286.79,46.51,KRW
2355,tx_002355,user_0202,2022-07-31,SOL,buy,16878.05,6.75,KRW
2356,tx_002356,user_0202,2022-11-27,XRP,sell,158987.38,63.59,KRW
2357,tx_002357,user_0202,2022-07-13,ETH,buy,83560.23,33.42,KRW
2358,tx_002358,user_0202,2022-08-31,BTC,sell,43605.05,17.44,KRW
2359,tx_002359,user_0202,2023-11-21,ETH,sell,79070.32,31.63,KRW
2360,tx_002360,user_0202,2023-11-26,SOL,sell,84309.87,33.72,KRW
2361,tx_002361,user_0202,2023-04-12,BTC,sell,49005.66,19.6,KRW
2362,tx_002362,user_0202,2023-02-24,SOL,sell,135318.53,54.13,KRW
2363,tx_002363,user_0202,2022-11-04,SOL,sell,95812.78,38.33,KRW
2364,tx_002364,user_0202,2022-11-30,ETH,sell,139821.52,55.93,KRW
2365,tx_002365,user_0202,2024-04-11,SOL,buy,183199.31,73.28,KRW
2366,tx_002366,user_0202,2022-09-07,ETH,buy,157309.1,62.92,KRW
2367,tx_002367,user_0202,2024-05-08,SOL,buy,163685.27,65.47,KRW
2368,tx_002368,user_0202,2024-02-22,SOL,buy,82884.76,33.15,KRW
2369,tx_002369,user_0202,2023-01-06,XRP,buy,145104.57,58.04,KRW
2370,tx_002370,user_0202,2022-03-24,XRP,sell,138953.82,55.58,KRW
2371,tx_002371,user_0203,2023-11-29,BTC,sell,1049320.52,419.73,KRW
2372,tx_002372,user_0203,2022-06-27,BTC,buy,1339177.42,535.67,KRW
2373,tx_002373,user_0203,2022-09-11,SOL,buy,968309.43,387.32,KRW
2374,tx_002374,user_0203,2022-12-18,SOL,sell,1042917.19,417.17,KRW
2375,tx_002375,user_0203,2022-04-23,SOL,buy,883687.18,353.47,KRW
2376,tx_002376,user_0203,2022-12-07,BTC,sell,963711.43,385.48,KRW
2377,tx_002377,user_0203,2022-04-07,ETH,buy,1364907.29,545.96,KRW
2378,tx_002378,user_0203,2022-05-27,SOL,buy,758293.0,303.32,KRW
2379,tx_002379,user_0204,2022-07-08,SOL,buy,952167.49,380.87,KRW
2380,tx_002380,user_0204,2023-11-05,XRP,buy,969827.9,387.93,KRW
2381,tx_002381,user_0204,2022-12-01,SOL,sell,409094.66,163.64,KRW
2382,tx_002382,user_0204,2024-05-14,ETH,buy,1111438.21,444.58,KRW
2383,tx_002383,user_0204,2022-07-29,SOL,buy,735771.94,294.31,KRW
2384,tx_002384,user_0204,2024-04-21,ETH,sell,536216.75,214.49,KRW
2385,tx_002385,user_0204,2022-02-03,SOL,buy,854349.45,341.74,KRW
2386,tx_002386,user_0205,2024-01-12,BTC,sell,107029.1,42.81,KRW
2387,tx_002387,user_0205,2023-05-13,BTC,buy,79011.62,31.6,KRW
2388,tx_002388,user_0205,2022-05-29,XRP,sell,114112.85,45.65,KRW
2389,tx_002389,user_0205,2022-10-04,SOL,sell,25268.22,10.11,KRW
2390,tx_002390,user_0205,2022-03-24,ETH,sell,170113.06,68.05,KRW
2391,tx_002391,user_0205,2022-10-17,SOL,buy,86626.69,34.65,KRW
2392,tx_002392,user_0205,2024-02-16,XRP,sell,90006.27,36.0,KRW
2393,tx_002393,user_0205,2023-11-27,BTC,buy,40867.78,16.35,KRW
2394,tx_002394,user_0205,2024-01-28,SOL,buy,106555.97,42.62,KRW
2395,tx_002395,user_0205,2022-01-23,SOL,buy,144242.13,57.7,KRW
2396,tx_002396,user_0205,2024-05-22,SOL,buy,26596.5,10.64,KRW
2397,tx_002397,user_0205,2024-02-22,XRP,sell,92520.22,37.01,KRW
2398,tx_002398,user_0205,2023-05-15,ETH,sell,93338.76,37.34,KRW
2399,tx_002399,user_0205,2022-01-31,ETH,buy,79425.85,31.77,KRW
2400,tx_002400,user_0205,2022-07-26,BTC,buy,89798.64,35.92,KRW
